wallTime,elapsed,local,active,remaining,cooldown,visuals,orbit,slow,immune,held,refreshed,x,y,z,ultcharge,variant
63925004130.9662,7.438751,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004130.9992,7.458748,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.0327,7.498741,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.0659,7.538734,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.0985,7.558731,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.1325,7.598724,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.1658,7.638718,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.1987,7.658714,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.2323,7.698708,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.2658,7.738701,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.2999,7.758698,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.3327,7.798691,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.3663,7.838684,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.3992,7.858681,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.4328,7.898674,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.4667,7.938667,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.499,7.958664,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.5333,7.998657,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.5661,8.038651,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.5992,8.058647,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.6336,8.09864,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.6662,8.138634,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.6991,8.15863,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.7335,8.198624,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.7661,8.238617,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.799,8.258614,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.8327,8.298607,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.8659,8.3386,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.8996,8.358597,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.9335,8.39859,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.9663,8.438583,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004131.9995,8.45858,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.0336,8.498573,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.0665,8.538567,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.1002,8.558563,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.1336,8.598557,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.1661,8.63855,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.1997,8.658546,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.2338,8.69854,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.267,8.738533,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.2996,8.75853,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.3328,8.798523,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.3669,8.838516,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.3995,8.858513,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.4338,8.898506,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.4662,8.938499,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.4997,8.958496,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.5331,8.998489,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.5664,9.038483,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.5998,9.058479,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.6329,9.098473,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.6667,9.138466,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.6995,9.158463,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.7329,9.198456,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.766,9.238449,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.7992,9.258446,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.8335,9.298439,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.8664,9.338432,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.8993,9.358429,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.9328,9.398422,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.9668,9.438416,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004132.9993,9.458412,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004133.0337,9.498405,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004133.0669,9.538399,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004133.0997,9.558395,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004133.1328,9.598389,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004133.1668,9.638382,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004133.1994,9.658379,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
63925004133.2331,9.698372,2,0,0,0,0,0,1,0,1,0,0,0.009999998,-8,0,1
