sample,frame_ms
1493,3.344898
1494,6.659701
1495,3.337500
1496,6.661699
1497,3.343899
1498,6.656399
1499,3.330003
1500,6.664598
1501,3.337500
1502,6.662004
1503,3.333801
1504,6.681696
1505,3.330003
1506,6.653897
1507,3.358199
1508,6.635700
1509,3.367900
1510,6.637004
1511,3.348597
1512,6.652601
1513,3.348498
1514,6.649504
1515,3.348002
1516,6.651297
1517,3.344303
1518,6.657894
1519,3.338506
1520,6.664796
1521,3.333404
1522,6.664194
1523,3.341900
1524,6.656002
1525,3.347499
1526,6.651502
1527,3.357398
1528,6.637104
1529,3.348696
1530,6.657901
1531,3.347605
1532,6.660494
1533,3.330003
1534,6.654996
1535,3.335906
1536,6.675198
1537,3.350000
1538,6.648803
1539,3.345394
1540,6.642000
1541,3.356704
1542,6.645996
1543,3.335105
1544,6.662302
1545,3.346294
1546,6.665604
1547,3.330003
1548,6.658298
1549,3.354996
1550,6.650305
1551,3.339102
1552,6.659099
1553,9.993396
1554,3.330003
1555,36.686400
1556,6.636798
1557,6.722301
1558,6.623002
1559,3.352296
1560,6.649901
1561,6.676701
1562,3.333801
1563,6.654797
1564,3.330003
1565,6.667701
1566,3.344898
1567,6.655902
1568,3.329996
1569,6.666405
1570,3.336997
1571,6.676502
1572,3.342000
1573,6.649001
1574,3.388598
1575,6.617099
1576,3.354698
1577,6.660501
1578,6.657398
1579,3.330003
1580,6.662797
1581,3.367198
1582,6.622003
1583,3.351502
1584,6.656796
1585,3.348902
1586,6.635700
1587,3.360204
1588,6.647499
1589,3.355095
1590,6.644402
1591,3.350305
1592,6.638499
1593,3.356399
1594,6.651601
1595,3.354897
1596,6.637798
1597,3.379705
1598,6.642297
1599,3.347003
1600,6.639201
1601,3.356796
1602,6.647300
1603,3.336104
1604,6.669501
1605,3.340894
1606,6.641199
1607,3.378104
1608,6.626700
1609,3.353798
1610,6.654004
1611,3.338995
1612,6.660601
1613,3.347003
1614,6.657802
1615,3.345295
1616,6.642999
1617,3.349901
1618,6.647002
1619,3.355201
1620,6.650900
1621,3.329996
1622,6.668403
1623,3.355598
1624,6.636501
1625,3.357901
1626,6.644501
1627,3.349695
1628,6.647300
1629,3.375305
1630,6.644898
1631,3.330003
1632,6.648101
1633,3.352296
1634,6.666397
1635,3.336203
1636,6.681902
1637,3.329996
1638,6.644806
1639,3.342900
1640,6.645195
1641,3.330003
1642,6.665101
1643,3.361600
1644,6.649795
1645,3.351602
1646,6.646500
1647,3.346606
1648,6.653600
1649,3.334999
1650,6.655697
1651,3.359198
1652,6.652402
1653,3.330003
1654,6.672697
1655,3.346599
1656,6.644302
1657,3.366397
1658,6.630400
1659,3.355300
1660,6.646103
1661,3.344501
1662,6.663797
1663,3.330003
1664,6.679897
1665,3.330003
1666,6.644997
1667,3.363202
1668,6.642000
1669,6.686401
1670,3.338499
1671,6.657299
1672,3.352105
1673,6.629797
1674,3.334403
1675,6.672094
1676,3.333603
1677,6.658900
1678,3.337401
1679,6.680201
1680,3.365993
1681,6.627204
1682,3.352700
1683,6.641702
1684,3.335998
1685,6.667701
1686,3.350199
1687,6.657199
1688,3.359198
1689,6.630804
1690,3.337897
1691,6.672300
1692,3.330003
1693,6.656803
1694,3.342999
1695,6.657596
1696,3.356604
1697,6.642099
1698,3.337195
1699,6.662103
1700,3.336501
1701,6.669700
1702,3.340497
1703,6.651700
1704,3.342801
1705,6.692999
1706,3.343303
1707,6.619296
1708,3.373299
1709,6.642800
1710,3.335601
1711,6.647399
1712,3.358702
1713,6.649299
1714,3.343403
1715,6.645699
1716,3.353501
1717,6.659099
1718,6.672803
1719,3.341596
1720,6.652502
1721,3.353401
1722,6.636997
1723,3.334602
1724,6.659899
1725,3.344303
1726,6.661699
1727,3.336501
1728,6.661097
1729,3.340901
1730,6.662103
1731,3.354294
1732,6.648703
1733,3.339902
1734,6.658000
1735,3.340597
1736,6.655102
1737,3.339300
1738,6.659701
1739,3.375000
1740,6.624299
1741,3.353997
1742,6.640703
1743,3.344303
1744,6.662195
1745,3.357001
1746,6.649199
1747,3.330003
1748,6.658000
1749,3.345097
1750,6.660204
1751,3.329996
1752,6.694700
1753,3.330003
1754,6.656200
1755,6.659899
1756,3.370401
1757,6.632901
1758,6.657199
1759,3.355201
1760,6.673894
1761,6.642000
1762,3.334800
1763,6.680300
1764,6.659602
1765,3.354698
1766,6.635204
1767,6.685700
1768,3.337500
1769,6.638697
1770,3.365101
1771,6.637699
1772,6.676502
1773,3.356597
1774,6.655102
1775,3.341504
1776,6.645195
1777,6.664902
1778,3.354599
1779,6.652601
1780,6.657299
1781,3.341504
1782,6.664994
1783,6.664002
1784,3.333900
1785,6.668403
1786,6.664498
1787,3.355697
1788,6.636501
1789,6.672903
1790,3.348200
1791,6.660800
1792,6.653798
1793,3.344303
1794,6.681895
1795,3.330003
1796,6.644302
1797,6.665399
1798,3.347300
1799,6.646500
1800,3.379500
1801,6.633503
1802,6.659793
1803,3.350404
1804,6.657802
1805,6.655301
1806,3.339094
1807,6.677905
1808,6.644494
1809,3.388606
1810,6.611699
1811,6.665597
1812,3.336905
1813,6.677197
1814,6.665399
1815,3.336402
1816,6.673604
1817,6.653295
1818,3.350305
1819,6.651800
1820,6.661898
1821,3.348498
1822,6.640200
1823,6.671598
1824,3.374801
1825,6.630301
1826,6.668601
1827,3.330003
1828,6.667694
1829,6.667800
1830,3.350205
1831,6.658000
1832,6.654897
1833,3.333397
1834,6.693304
1835,6.646599
1836,3.353501
1837,6.644501
1838,6.683801
1839,3.329996
1840,6.660800
1841,6.645706
1842,3.358496
1843,6.653600
1844,6.670599
1845,3.358305
1846,6.637897
1847,3.349298
1848,6.635899
1849,3.348604
1850,6.647796
1851,3.339399
1852,6.657100
1853,3.341404
1854,6.661295
1855,3.344806
1856,6.651700
1857,3.377799
1858,6.639796
1859,3.338003
1860,6.642099
1861,6.678798
1862,3.366199
1863,6.643601
1864,6.670104
1865,3.334899
